id,time,gwaddr,modulation,datarate,snr,rssi,freq,lat,lon
4930956, 2018-03-22 11:38:40, B827EBFFFEBFBEE2, LORA, SF7BW125,-2.2,-114.0,868.5,45.711148,13.708545999999998
4930983, 2018-03-22 11:39:14, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.5,-115.0,867.3,45.711223,13.708480999999999
4931007, 2018-03-22 11:39:49, B827EBFFFEBFBEE2, LORA, SF7BW125,-5.0,-116.0,868.1,45.711223,13.708480999999999
4931027, 2018-03-22 11:40:23, B827EBFFFEBFBEE2, LORA, SF7BW125,2.5,-111.0,868.3,45.711223,13.708480999999999
4931049, 2018-03-22 11:40:58, B827EBFFFEBFBEE2, LORA, SF7BW125,1.8,-113.0,867.7,45.711223,13.708480999999999
4931070, 2018-03-22 11:41:32, B827EBFFFEBFBEE2, LORA, SF7BW125,-0.2,-114.0,868.1,45.711223,13.708480999999999
4931095, 2018-03-22 11:42:06, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.0,-115.0,867.5,45.711223,13.708480999999999
4931117, 2018-03-22 11:42:41, B827EBFFFEBFBEE2, LORA, SF7BW125,-5.2,-115.0,867.5,45.711223,13.708480999999999
4931142, 2018-03-22 11:43:14, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.0,-115.0,867.1,45.711223,13.708480999999999
4931165, 2018-03-22 11:43:49, B827EBFFFEBFBEE2, LORA, SF7BW125,1.2,-113.0,867.3,45.711298,13.708438000000001
4931192, 2018-03-22 11:44:23, B827EBFFFEBFBEE2, LORA, SF7BW125,-2.2,-116.0,868.1,45.711298,13.708438000000001
4931219, 2018-03-22 11:44:58, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.8,-114.0,868.5,45.711298,13.708438000000001
4931247, 2018-03-22 11:45:31, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.0,-113.0,867.7,45.711298,13.708438000000001
4931272, 2018-03-22 11:46:06, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.2,-118.0,867.9,45.711298,13.708438000000001
4931301, 2018-03-22 11:46:40, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.5,-114.0,867.5,45.711298,13.708438000000001
4931342, 2018-03-22 11:47:14, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.0,-115.0,867.5,45.711298,13.708438000000001
4931375, 2018-03-22 11:47:48, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.5,-118.0,867.1,45.711362,13.708480999999999
4931403, 2018-03-22 11:48:22, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.8,-115.0,867.3,45.711362,13.708480999999999
4931430, 2018-03-22 11:48:56, B827EBFFFEBFBEE2, LORA, SF7BW125,-7.2,-117.0,868.1,45.711362,13.708480999999999
4931450, 2018-03-22 11:49:30, B827EBFFFEBFBEE2, LORA, SF7BW125,-2.2,-114.0,868.3,45.711362,13.708480999999999
4931477, 2018-03-22 11:50:04, B827EBFFFEBFBEE2, LORA, SF7BW125,-0.8,-112.0,867.7,45.711362,13.708480999999999
4931502, 2018-03-22 11:50:37, B827EBFFFEBFBEE2, LORA, SF7BW125,3.2,-112.0,867.9,45.711362,13.708480999999999
4931516, 2018-03-22 11:51:12, B827EBFFFEBFBEE2, LORA, SF7BW125,4.2,-111.0,867.3,45.711459000000005,13.708417
4931535, 2018-03-22 11:51:45, B827EBFFFEBFBEE2, LORA, SF7BW125,2.8,-109.0,867.5,45.711459000000005,13.708417
4931553, 2018-03-22 11:52:19, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.2,-117.0,867.1,45.711459000000005,13.708417
4931564, 2018-03-22 11:52:54, B827EBFFFEBFBEE2, LORA, SF7BW125,0.5,-115.0,867.1,45.711459000000005,13.708417
4931578, 2018-03-22 11:53:27, B827EBFFFEBFBEE2, LORA, SF7BW125,-0.8,-115.0,868.1,45.711459000000005,13.708417
4931591, 2018-03-22 11:54:01, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.0,-113.0,868.5,45.711459000000005,13.708417
4931607, 2018-03-22 11:54:36, B827EBFFFEBFBEE2, LORA, SF7BW125,-7.0,-115.0,867.9,45.711459000000005,13.708417
4931629, 2018-03-22 11:55:09, B827EBFFFEBFBEE2, LORA, SF7BW125,0.0,-114.0,867.9,45.711502,13.708417
4931656, 2018-03-22 11:55:43, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.8,-115.0,867.5,45.71148,13.708417
4931682, 2018-03-22 11:56:17, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.8,-115.0,867.5,45.71148,13.708417
4931704, 2018-03-22 11:56:52, B827EBFFFEBFBEE2, LORA, SF7BW125,3.5,-111.0,867.1,45.71148,13.708417
4931727, 2018-03-22 11:57:24, B827EBFFFEBFBEE2, LORA, SF7BW125,3.2,-112.0,867.3,45.71148,13.708417
4931745, 2018-03-22 11:57:57, B827EBFFFEBFBEE2, LORA, SF7BW125,4.0,-110.0,868.1,45.711469,13.708353
4931770, 2018-03-22 11:58:32, B827EBFFFEBFBEE2, LORA, SF7BW125,0.0,-114.0,868.5,45.711469,13.708353
4931791, 2018-03-22 11:59:05, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.2,-114.0,867.9,45.711469,13.708353
4931820, 2018-03-22 11:59:40, B827EBFFFEBFBEE2, LORA, SF7BW125,-0.2,-114.0,867.9,45.711469,13.708353
4931843, 2018-03-22 12:00:14, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.2,-115.0,867.5,45.711469,13.708353
4931867, 2018-03-22 12:00:48, B827EBFFFEBFBEE2, LORA, SF7BW125,-2.8,-115.0,867.7,45.711469,13.708353
4931901, 2018-03-22 12:01:22, B827EBFFFEBFBEE2, LORA, SF7BW125,0.2,-115.0,867.1,45.711469,13.708353
4931923, 2018-03-22 12:01:56, B827EBFFFEBFBEE2, LORA, SF7BW125,-0.2,-112.0,867.3,45.711469,13.708353
4931959, 2018-03-22 12:02:29, B827EBFFFEBFBEE2, LORA, SF7BW125,0.0,-113.0,868.3,45.711469,13.708353
4931997, 2018-03-22 12:03:04, B827EBFFFEBFBEE2, LORA, SF7BW125,0.0,-114.0,868.5,45.711469,13.708353
4932041, 2018-03-22 12:03:37, B827EBFFFEBFBEE2, LORA, SF7BW125,0.0,-112.0,867.7,45.711469,13.708353
4932080, 2018-03-22 12:04:11, B827EBFFFEBFBEE2, LORA, SF7BW125,3.0,-113.0,867.9,45.711534,13.708267000000001
4932125, 2018-03-22 12:04:46, B827EBFFFEBFBEE2, LORA, SF7BW125,2.0,-113.0,867.5,45.711534,13.708267000000001
4932164, 2018-03-22 12:05:20, B827EBFFFEBFBEE2, LORA, SF7BW125,2.5,-112.0,867.5,45.711534,13.708267000000001
4932190, 2018-03-22 12:05:54, B827EBFFFEBFBEE2, LORA, SF7BW125,3.2,-111.0,868.5,45.711534,13.708267000000001
4932226, 2018-03-22 12:06:28, B827EBFFFEBFBEE2, LORA, SF7BW125,3.5,-112.0,867.3,45.711534,13.708267000000001
4932256, 2018-03-22 12:07:01, B827EBFFFEBFBEE2, LORA, SF7BW125,2.2,-113.0,868.3,45.711534,13.708267000000001
4932300, 2018-03-22 12:07:36, B827EBFFFEBFBEE2, LORA, SF7BW125,2.8,-112.0,868.5,45.711534,13.708267000000001
4932343, 2018-03-22 12:08:10, B827EBFFFEBFBEE2, LORA, SF7BW125,5.8,-108.0,867.7,45.711587,13.708181
4932391, 2018-03-22 12:08:44, B827EBFFFEBFBEE2, LORA, SF7BW125,3.2,-110.0,867.9,45.711587,13.708181
4932442, 2018-03-22 12:09:18, B827EBFFFEBFBEE2, LORA, SF7BW125,4.0,-112.0,867.3,45.711587,13.708181
4932497, 2018-03-22 12:09:51, B827EBFFFEBFBEE2, LORA, SF7BW125,3.8,-109.0,867.5,45.711587,13.708181
4932559, 2018-03-22 12:10:25, B827EBFFFEBFBEE2, LORA, SF7BW125,4.8,-111.0,867.1,45.711587,13.708181
4932613, 2018-03-22 12:11:00, B827EBFFFEBFBEE2, LORA, SF7BW125,2.8,-112.0,867.3,45.711587,13.708181
4932670, 2018-03-22 12:11:33, B827EBFFFEBFBEE2, LORA, SF7BW125,1.2,-114.0,868.1,45.711587,13.708181
4932727, 2018-03-22 12:12:08, B827EBFFFEBFBEE2, LORA, SF7BW125,2.5,-113.0,868.5,45.711663,13.708095000000002
4932777, 2018-03-22 12:12:42, B827EBFFFEBFBEE2, LORA, SF7BW125,4.5,-109.0,867.7,45.711695,13.708074
4932828, 2018-03-22 12:13:17, B827EBFFFEBFBEE2, LORA, SF7BW125,2.2,-113.0,868.1,45.711695,13.708074
4932934, 2018-03-22 12:14:24, B827EBFFFEBFBEE2, LORA, SF7BW125,-2.0,-115.0,867.7,45.711695,13.708074
4932984, 2018-03-22 12:14:58, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.0,-115.0,868.5,45.711695,13.708074
4933037, 2018-03-22 12:15:31, B827EBFFFEBFBEE2, LORA, SF7BW125,-5.8,-117.0,867.1,45.711759,13.707988
4933097, 2018-03-22 12:16:05, B827EBFFFEBFBEE2, LORA, SF7BW125,-0.2,-115.0,868.3,45.711759,13.707988
4933132, 2018-03-22 12:16:39, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.8,-115.0,868.3,45.711759,13.707988
4933191, 2018-03-22 12:17:12, B827EBFFFEBFBEE2, LORA, SF7BW125,1.5,-113.0,867.7,45.711759,13.707988
4933233, 2018-03-22 12:17:46, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.0,-117.0,867.9,45.711866,13.707966
4933298, 2018-03-22 12:18:20, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.2,-113.0,867.5,45.711866,13.707966
4933340, 2018-03-22 12:18:55, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.5,-114.0,867.5,45.711866,13.707966
4933413, 2018-03-22 12:20:04, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.5,-114.0,867.1,45.711866,13.707966
4933448, 2018-03-22 12:20:38, B827EBFFFEBFBEE2, LORA, SF7BW125,0.5,-115.0,868.1,45.711940999999996,13.707881
4933485, 2018-03-22 12:21:12, B827EBFFFEBFBEE2, LORA, SF7BW125,-0.8,-115.0,868.5,45.711940999999996,13.707881
4933516, 2018-03-22 12:21:46, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.5,-116.0,867.9,45.711974,13.707859
4933553, 2018-03-22 12:22:20, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.0,-117.0,868.1,45.711974,13.707859
4933639, 2018-03-22 12:24:38, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.8,-115.0,867.3,45.712059,13.707838
4933660, 2018-03-22 12:25:12, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.0,-115.0,868.3,45.712059,13.707838
4933673, 2018-03-22 12:25:46, B827EBFFFEBFBEE2, LORA, SF7BW125,-2.0,-114.0,868.5,45.712059,13.707838
4933698, 2018-03-22 12:26:20, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.5,-116.0,867.9,45.712113,13.707773000000001
4933713, 2018-03-22 12:26:55, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.2,-117.0,868.1,45.712113,13.707773000000001
4933735, 2018-03-22 12:27:30, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.2,-114.0,867.3,45.712113,13.707773000000001
4933755, 2018-03-22 12:28:03, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.2,-114.0,867.5,45.712188,13.707687
4933773, 2018-03-22 12:28:37, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.8,-118.0,867.1,45.712188,13.707687
4933800, 2018-03-22 12:29:12, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.0,-118.0,867.1,45.712188,13.707687
4933819, 2018-03-22 12:29:45, B827EBFFFEBFBEE2, LORA, SF7BW125,-2.5,-114.0,868.3,45.712188,13.707687
4933837, 2018-03-22 12:30:19, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.5,-115.0,868.5,45.712188,13.707687
4933858, 2018-03-22 12:30:54, B827EBFFFEBFBEE2, LORA, SF7BW125,-7.0,-117.0,867.9,45.712188,13.707687
4933941, 2018-03-22 12:33:08, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.2,-115.0,868.5,45.712274,13.707559
4933958, 2018-03-22 12:33:42, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.5,-115.0,867.3,45.712274,13.707559
4933985, 2018-03-22 12:34:17, B827EBFFFEBFBEE2, LORA, SF7BW125,-2.5,-114.0,868.3,45.712274,13.707559
4934000, 2018-03-22 12:34:48, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.8,-115.0,868.5,45.712274,13.707559
4934019, 2018-03-22 12:35:22, B827EBFFFEBFBEE2, LORA, SF7BW125,-7.5,-115.0,867.7,45.712338,13.707451
4934039, 2018-03-22 12:35:56, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.0,-114.0,867.9,45.712338,13.707451
4934060, 2018-03-22 12:36:30, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.0,-115.0,867.5,45.712338,13.707451
4934077, 2018-03-22 12:37:03, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.2,-114.0,867.7,45.712338,13.707451
4934102, 2018-03-22 12:37:37, B827EBFFFEBFBEE2, LORA, SF7BW125,-2.5,-118.0,867.1,45.712414,13.707366
4934123, 2018-03-22 12:38:10, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.5,-115.0,867.3,45.712414,13.707366
4934147, 2018-03-22 12:38:44, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.8,-117.0,868.1,45.712414,13.707366
4934166, 2018-03-22 12:39:18, B827EBFFFEBFBEE2, LORA, SF7BW125,-8.8,-111.0,868.3,45.712414,13.707366
4934185, 2018-03-22 12:39:53, B827EBFFFEBFBEE2, LORA, SF7BW125,-7.8,-118.0,867.9,45.712478000000004,13.707301000000001
4934209, 2018-03-22 12:40:26, B827EBFFFEBFBEE2, LORA, SF7BW125,-7.8,-119.0,868.1,45.712478000000004,13.707301000000001
4934226, 2018-03-22 12:41:00, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.8,-115.0,867.5,45.712478000000004,13.707301000000001
4934245, 2018-03-22 12:41:34, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.5,-115.0,867.7,45.712478000000004,13.707301000000001
4934260, 2018-03-22 12:42:07, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.8,-117.0,867.1,45.712553,13.707215
4934281, 2018-03-22 12:42:41, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.2,-115.0,867.3,45.712521,13.707215
4934313, 2018-03-22 12:43:49, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.2,-115.0,868.5,45.712521,13.707215
4934337, 2018-03-22 12:44:22, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.5,-116.0,867.9,45.712521,13.707215
4934350, 2018-03-22 12:44:57, B827EBFFFEBFBEE2, LORA, SF7BW125,-7.5,-119.0,868.1,45.712596000000005,13.707151000000001
4934368, 2018-03-22 12:45:32, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.5,-113.0,867.3,45.712596000000005,13.707151000000001
4934384, 2018-03-22 12:46:06, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.8,-117.0,867.5,45.712596000000005,13.707151000000001
4934402, 2018-03-22 12:46:40, B827EBFFFEBFBEE2, LORA, SF7BW125,-7.2,-115.0,868.5,45.712596000000005,13.707151000000001
4934434, 2018-03-22 12:47:48, B827EBFFFEBFBEE2, LORA, SF7BW125,-5.0,-115.0,868.3,45.712639,13.707107999999998
4934462, 2018-03-22 12:48:21, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.8,-117.0,868.3,45.712639,13.707107999999998
4934514, 2018-03-22 12:49:29, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.8,-118.0,868.1,45.712639,13.707107999999998
4934535, 2018-03-22 12:50:03, B827EBFFFEBFBEE2, LORA, SF7BW125,-5.2,-115.0,867.5,45.712639,13.707107999999998
4934599, 2018-03-22 12:51:10, B827EBFFFEBFBEE2, LORA, SF7BW125,-2.2,-114.0,868.5,45.712703000000005,13.707022
4934630, 2018-03-22 12:51:44, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.2,-115.0,867.1,45.712703000000005,13.707022
4934664, 2018-03-22 12:52:17, B827EBFFFEBFBEE2, LORA, SF7BW125,0.2,-113.0,868.3,45.712703000000005,13.707022
4934698, 2018-03-22 12:52:51, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.5,-115.0,868.5,45.712768,13.707001000000002
4934723, 2018-03-22 12:53:25, B827EBFFFEBFBEE2, LORA, SF7BW125,0.0,-114.0,867.9,45.712768,13.707001000000002
4934742, 2018-03-22 12:53:58, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.5,-118.0,868.1,45.712768,13.707001000000002
4934766, 2018-03-22 12:54:31, B827EBFFFEBFBEE2, LORA, SF7BW125,-3.8,-115.0,867.5,45.712768,13.707001000000002
4934782, 2018-03-22 12:55:05, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.0,-115.0,867.5,45.712768,13.707001000000002
4934804, 2018-03-22 12:55:40, B827EBFFFEBFBEE2, LORA, SF7BW125,-7.0,-116.0,868.5,45.712768,13.707001000000002
4934825, 2018-03-22 12:56:14, B827EBFFFEBFBEE2, LORA, SF7BW125,-5.0,-115.0,867.3,45.712832,13.706894
4934847, 2018-03-22 12:56:48, B827EBFFFEBFBEE2, LORA, SF7BW125,-1.5,-114.0,868.3,45.712832,13.706894
4934869, 2018-03-22 12:57:23, B827EBFFFEBFBEE2, LORA, SF7BW125,-5.8,-117.0,868.5,45.712875,13.706829
4934924, 2018-03-22 12:59:06, B827EBFFFEBFBEE2, LORA, SF7BW125,-8.0,-115.0,867.3,45.712886,13.706829
4934947, 2018-03-22 12:59:40, B827EBFFFEBFBEE2, LORA, SF7BW125,-6.8,-117.0,867.5,45.712886,13.706829
4935012, 2018-03-22 13:01:22, B827EBFFFEBFBEE2, LORA, SF7BW125,-4.8,-116.0,868.1,45.71295,13.706786
4935031, 2018-03-22 13:01:56, B827EBFFFEBFBEE2, LORA, SF7BW125,3.2,-112.0,868.5,45.713057,13.706679000000001
4935053, 2018-03-22 13:02:31, B827EBFFFEBFBEE2, LORA, SF7BW125,1.8,-114.0,867.9,45.713014,13.706722000000001
4935073, 2018-03-22 13:03:05, B827EBFFFEBFBEE2, LORA, SF7BW125,-7.0,-118.0,868.1,45.712199,13.706786
